,holds,grades
349,"[('E15', 'hold'), ('E18', 'end'), ('F7', 'hold'), ('G2', 'start'), ('G13', 'hold'), ('H10', 'hold'), ('I14', 'hold'), ('J5', 'start')]",6C
350,"[('D18', 'end'), ('E12', 'hold'), ('E15', 'hold'), ('H14', 'hold'), ('I10', 'hold'), ('J8', 'hold'), ('K5', 'start')]",6C
351,"[('F13', 'hold'), ('G8', 'hold'), ('I10', 'hold'), ('I18', 'end'), ('J5', 'start'), ('K14', 'hold')]",6C
352,"[('A5', 'start'), ('D10', 'hold'), ('D6', 'start'), ('E8', 'hold'), ('F14', 'hold'), ('G18', 'end'), ('H11', 'hold')]",6C
353,"[('B6', 'start'), ('C5', 'start'), ('E7', 'hold'), ('E8', 'hold'), ('H16', 'hold'), ('I10', 'hold'), ('I11', 'hold'), ('J13', 'hold'), ('K18', 'end')]",6C
354,"[('E18', 'end'), ('F14', 'hold'), ('F5', 'start'), ('H10', 'hold'), ('I14', 'hold')]",6C
355,"[('A5', 'start'), ('D9', 'hold'), ('E18', 'end'), ('F14', 'hold'), ('F5', 'start'), ('H11', 'hold'), ('I16', 'hold')]",6B+
356,"[('B18', 'end'), ('C10', 'hold'), ('C14', 'hold'), ('D17', 'hold'), ('D12', 'hold'), ('F5', 'start'), ('G2', 'start'), ('G8', 'hold')]",6B+
357,"[('C10', 'hold'), ('F14', 'hold'), ('F5', 'start'), ('G9', 'hold'), ('G18', 'end'), ('I16', 'hold')]",6B+
358,"[('E8', 'hold'), ('E15', 'hold'), ('F5', 'start'), ('G13', 'hold'), ('G18', 'end'), ('H10', 'hold')]",6B+
359,"[('E12', 'hold'), ('E13', 'hold'), ('E16', 'hold'), ('G6', 'start'), ('G9', 'hold'), ('I18', 'end'), ('J5', 'start')]",6B+
360,"[('E14', 'hold'), ('H18', 'end'), ('I9', 'hold'), ('J5', 'start')]",8B
361,"[('A16', 'hold'), ('A18', 'end'), ('D10', 'hold'), ('H14', 'hold'), ('K6', 'start'), ('K7', 'hold')]",8A+
362,"[('B4', 'start'), ('C18', 'end'), ('D3', 'start'), ('G7', 'hold'), ('H15', 'hold'), ('H14', 'hold'), ('I8', 'hold'), ('K12', 'hold')]",8A+
363,"[('A18', 'end'), ('E6', 'start'), ('F16', 'hold'), ('F15', 'hold'), ('F8', 'hold'), ('G2', 'start'), ('J12', 'hold'), ('J6', 'hold')]",8A
364,"[('B4', 'start'), ('G7', 'hold'), ('G16', 'hold'), ('H18', 'end'), ('H7', 'hold'), ('K8', 'hold'), ('K10', 'hold'), ('K13', 'hold')]",8A
365,"[('D13', 'hold'), ('E7', 'hold'), ('F12', 'hold'), ('I4', 'start'), ('I15', 'hold'), ('I18', 'end')]",8A
366,"[('A12', 'hold'), ('A16', 'hold'), ('A18', 'end'), ('D3', 'start'), ('E6', 'start'), ('G14', 'hold'), ('G16', 'hold'), ('I8', 'hold')]",8A
367,"[('C18', 'end'), ('D6', 'start'), ('F15', 'hold'), ('F9', 'hold'), ('H9', 'hold')]",8A
368,"[('E16', 'hold'), ('F10', 'hold'), ('F6', 'hold'), ('G2', 'start'), ('K5', 'start'), ('K12', 'hold'), ('K18', 'end')]",8A
369,"[('A5', 'start'), ('C7', 'hold'), ('F11', 'hold'), ('J14', 'hold'), ('K11', 'hold'), ('K18', 'end')]",8A
370,"[('A16', 'hold'), ('C18', 'end'), ('E13', 'hold'), ('H12', 'hold'), ('J2', 'start'), ('K6', 'start'), ('K9', 'hold')]",8A
371,"[('D6', 'start'), ('F6', 'start'), ('G11', 'hold'), ('H18', 'end'), ('H15', 'hold')]",8A
372,"[('C12', 'hold'), ('D6', 'start'), ('F8', 'hold'), ('H18', 'end'), ('H15', 'hold')]",8A
373,"[('B4', 'start'), ('C18', 'end'), ('D13', 'hold'), ('D3', 'start'), ('F8', 'hold'), ('I8', 'hold')]",8A
374,"[('C12', 'hold'), ('D18', 'end'), ('H8', 'hold'), ('I14', 'hold'), ('J5', 'start')]",8A
375,"[('A18', 'end'), ('D15', 'hold'), ('D10', 'hold'), ('I8', 'hold'), ('K6', 'start')]",8A
376,"[('A15', 'hold'), ('E13', 'hold'), ('E18', 'end'), ('F10', 'hold'), ('I4', 'start'), ('I6', 'hold')]",7C+
377,"[('A5', 'start'), ('C14', 'hold'), ('E7', 'hold'), ('G18', 'end'), ('H11', 'hold')]",7C+
378,"[('B12', 'hold'), ('D8', 'hold'), ('F5', 'start'), ('H12', 'hold'), ('I15', 'hold'), ('K18', 'end')]",7C+
379,"[('A12', 'hold'), ('D17', 'hold'), ('F10', 'hold'), ('F7', 'hold'), ('G2', 'start'), ('G18', 'end')]",7C+
380,"[('A5', 'start'), ('D10', 'hold'), ('F12', 'hold'), ('H18', 'end'), ('I15', 'hold'), ('K12', 'hold')]",7C+
381,"[('B4', 'start'), ('D10', 'hold'), ('D8', 'hold'), ('H18', 'end'), ('H14', 'hold')]",7C+
382,"[('C5', 'start'), ('D11', 'hold'), ('E9', 'hold'), ('I15', 'hold'), ('I18', 'end'), ('J12', 'hold')]",7C+
383,"[('C18', 'end'), ('D7', 'hold'), ('E10', 'hold'), ('G2', 'start'), ('G17', 'hold'), ('I11', 'hold'), ('J14', 'hold')]",7C+
384,"[('D10', 'hold'), ('D8', 'hold'), ('D6', 'start'), ('F15', 'hold'), ('H18', 'end')]",7C+
385,"[('A14', 'hold'), ('B9', 'hold'), ('B3', 'start'), ('G14', 'hold'), ('I18', 'end')]",7C+
386,"[('B4', 'start'), ('D5', 'start'), ('F10', 'hold'), ('I9', 'hold'), ('J14', 'hold'), ('K5', 'hold'), ('K18', 'end')]",7C+
387,"[('B18', 'end'), ('B13', 'hold'), ('E8', 'hold'), ('H12', 'hold'), ('J5', 'start')]",7C+
388,"[('B3', 'start'), ('C11', 'hold'), ('D8', 'hold'), ('H14', 'hold'), ('I13', 'hold'), ('K10', 'hold'), ('K18', 'end')]",7C+
389,"[('D18', 'end'), ('D13', 'hold'), ('D8', 'hold'), ('D3', 'start')]",7C+
390,"[('B4', 'start'), ('C15', 'hold'), ('D6', 'start'), ('F9', 'hold'), ('G11', 'hold'), ('H18', 'end')]",7C+
391,"[('C18', 'end'), ('E13', 'hold'), ('G16', 'hold'), ('I9', 'hold'), ('J5', 'start')]",7C+
392,"[('A9', 'hold'), ('B16', 'hold'), ('B10', 'hold'), ('E12', 'hold'), ('F14', 'hold'), ('G2', 'start'), ('H18', 'end'), ('H12', 'hold'), ('J2', 'start'), ('K8', 'hold')]",7C+
393,"[('C9', 'hold'), ('D13', 'hold'), ('G16', 'hold'), ('H9', 'hold'), ('H7', 'hold'), ('I5', 'start'), ('J14', 'hold'), ('K18', 'end')]",7C+
394,"[('A16', 'hold'), ('C9', 'hold'), ('D13', 'hold'), ('D3', 'start'), ('G16', 'hold'), ('G17', 'hold'), ('I6', 'start'), ('K18', 'end')]",7C+
395,"[('B6', 'start'), ('D5', 'start'), ('E9', 'hold'), ('F10', 'hold'), ('H12', 'hold'), ('I15', 'hold'), ('I18', 'end'), ('K7', 'hold')]",7C+
396,"[('A18', 'end'), ('B15', 'hold'), ('C14', 'hold'), ('H14', 'hold'), ('I9', 'hold'), ('J10', 'hold'), ('J5', 'start')]",7C+
397,"[('A10', 'hold'), ('A18', 'end'), ('B7', 'hold'), ('B4', 'start'), ('D15', 'hold'), ('D3', 'start'), ('G7', 'hold'), ('G11', 'hold'), ('I4', 'hold')]",7C+
398,"[('C15', 'hold'), ('F10', 'hold'), ('F8', 'hold'), ('G6', 'start'), ('I18', 'end'), ('J2', 'start')]",7C+
399,"[('A5', 'start'), ('B4', 'start'), ('G8', 'hold'), ('I15', 'hold'), ('I18', 'end'), ('J2', 'hold'), ('K11', 'hold')]",7C+
400,"[('B10', 'hold'), ('D12', 'hold'), ('E8', 'hold'), ('E13', 'hold'), ('F5', 'start'), ('H16', 'hold'), ('I14', 'hold'), ('K18', 'end')]",6B+
401,"[('C10', 'hold'), ('E8', 'hold'), ('E13', 'hold'), ('F11', 'hold'), ('F5', 'start'), ('H16', 'hold'), ('J13', 'hold'), ('K16', 'hold'), ('K18', 'end')]",6B+
402,"[('E13', 'hold'), ('E15', 'hold'), ('E18', 'end'), ('G8', 'hold'), ('H11', 'hold'), ('J8', 'hold'), ('K5', 'start')]",6B+
403,"[('A18', 'end'), ('C13', 'hold'), ('D15', 'hold'), ('G13', 'hold'), ('H10', 'hold'), ('J8', 'hold'), ('K5', 'start')]",6B+
404,"[('E13', 'hold'), ('E18', 'end'), ('I11', 'hold'), ('I16', 'hold'), ('J8', 'hold'), ('K5', 'start')]",6B+
405,"[('B11', 'hold'), ('B8', 'hold'), ('E13', 'hold'), ('E15', 'hold'), ('F10', 'hold'), ('F5', 'start'), ('G18', 'end')]",6B+
406,"[('E8', 'hold'), ('E16', 'hold'), ('F13', 'hold'), ('G4', 'start'), ('G14', 'hold'), ('H10', 'hold'), ('I18', 'end')]",6B+
407,"[('C15', 'hold'), ('D18', 'end'), ('E11', 'hold'), ('E12', 'hold'), ('E16', 'hold'), ('F5', 'start'), ('I4', 'start'), ('I10', 'hold')]",6B+
408,"[('B18', 'end'), ('E13', 'hold'), ('E15', 'hold'), ('F9', 'hold'), ('F5', 'start'), ('G2', 'start'), ('I11', 'hold')]",6B+
409,"[('F5', 'start'), ('G18', 'end'), ('H12', 'hold'), ('I5', 'start'), ('I14', 'hold'), ('J8', 'hold'), ('K11', 'hold')]",6B+
410,"[('B11', 'hold'), ('D9', 'hold'), ('E13', 'hold'), ('F14', 'hold'), ('F5', 'start'), ('G18', 'end')]",6B+
411,"[('B11', 'hold'), ('D9', 'hold'), ('F5', 'start'), ('G13', 'hold'), ('G18', 'end'), ('I16', 'hold')]",6B+
412,"[('B11', 'hold'), ('C13', 'hold'), ('F11', 'hold'), ('F5', 'start'), ('G9', 'hold'), ('G17', 'hold'), ('I14', 'hold'), ('J2', 'start'), ('K18', 'end')]",6B+
413,"[('A5', 'start'), ('C5', 'start'), ('D18', 'end'), ('E8', 'hold'), ('E10', 'hold'), ('E14', 'hold'), ('G13', 'hold')]",6B+
414,"[('C10', 'hold'), ('E8', 'hold'), ('F14', 'hold'), ('F11', 'hold'), ('F5', 'start'), ('G18', 'end')]",6B+
415,"[('D12', 'hold'), ('D9', 'hold'), ('E15', 'hold'), ('E18', 'end'), ('F5', 'start'), ('G2', 'start'), ('G8', 'hold'), ('H14', 'hold'), ('H11', 'hold')]",6B+
416,"[('C7', 'hold'), ('E12', 'hold'), ('F11', 'hold'), ('F5', 'start'), ('H16', 'hold'), ('I14', 'hold'), ('I18', 'end'), ('K7', 'hold')]",6B+
417,"[('E15', 'hold'), ('I10', 'hold'), ('I14', 'hold'), ('I18', 'end'), ('J8', 'hold'), ('K5', 'start')]",6B+
418,"[('D10', 'hold'), ('D5', 'start'), ('E13', 'hold'), ('F14', 'hold'), ('G2', 'hold'), ('G8', 'hold'), ('G9', 'hold'), ('G18', 'end'), ('I5', 'start'), ('I16', 'hold')]",6B+
419,"[('E10', 'hold'), ('F14', 'hold'), ('F5', 'start'), ('G12', 'hold'), ('G18', 'end'), ('H8', 'hold'), ('I16', 'hold'), ('J2', 'start')]",6B+
420,"[('D18', 'end'), ('E8', 'hold'), ('G4', 'start'), ('G15', 'hold'), ('H16', 'hold'), ('H12', 'hold'), ('H10', 'hold'), ('J13', 'hold')]",6B+
421,"[('B18', 'end'), ('B16', 'hold'), ('E15', 'hold'), ('F14', 'hold'), ('F5', 'start'), ('H11', 'hold'), ('J8', 'hold')]",6B+
422,"[('C5', 'start'), ('C13', 'hold'), ('D18', 'end'), ('D15', 'hold'), ('E6', 'start'), ('E8', 'hold'), ('F11', 'hold')]",6B+
423,"[('E15', 'hold'), ('F5', 'start'), ('G13', 'hold'), ('G18', 'end'), ('H11', 'hold'), ('J8', 'hold')]",6B+
424,"[('E10', 'hold'), ('F14', 'hold'), ('G2', 'start'), ('G18', 'end'), ('I13', 'hold'), ('J8', 'hold'), ('K5', 'start')]",6B+
425,"[('A14', 'hold'), ('C5', 'start'), ('D18', 'end'), ('E6', 'start'), ('E8', 'hold'), ('E12', 'hold'), ('H8', 'hold'), ('J5', 'hold')]",6B+
426,"[('C7', 'hold'), ('C12', 'hold'), ('D10', 'hold'), ('E13', 'hold'), ('E15', 'hold'), ('F5', 'start'), ('G18', 'end')]",6B+
427,"[('B18', 'end'), ('D17', 'hold'), ('E10', 'hold'), ('E15', 'hold'), ('I13', 'hold'), ('J8', 'hold'), ('K5', 'start')]",6B+
428,"[('A5', 'start'), ('B3', 'start'), ('C7', 'hold'), ('C14', 'hold'), ('C18', 'end'), ('D10', 'hold'), ('E16', 'hold'), ('F12', 'hold'), ('F9', 'hold')]",6B+
429,"[('C13', 'hold'), ('D18', 'end'), ('F5', 'start'), ('G14', 'hold'), ('H10', 'hold')]",6B+
430,"[('F5', 'start'), ('G18', 'end'), ('I10', 'hold'), ('I14', 'hold'), ('J8', 'hold')]",6B+
431,"[('A18', 'end'), ('D15', 'hold'), ('E13', 'hold'), ('F5', 'start'), ('G9', 'hold'), ('H10', 'hold')]",6B+
432,"[('F14', 'hold'), ('G4', 'start'), ('G18', 'end'), ('I11', 'hold'), ('J13', 'hold'), ('J8', 'hold')]",6B+
433,"[('E6', 'start'), ('E10', 'hold'), ('F14', 'hold'), ('G4', 'start'), ('G18', 'end'), ('H10', 'hold'), ('I14', 'hold')]",6B+
434,"[('A14', 'hold'), ('D18', 'end'), ('E6', 'start'), ('E10', 'hold'), ('E12', 'hold'), ('G8', 'hold'), ('I6', 'start')]",6B+
435,"[('E15', 'hold'), ('E18', 'end'), ('G2', 'start'), ('H12', 'hold'), ('I14', 'hold'), ('J8', 'hold'), ('K5', 'start'), ('K9', 'hold')]",6B+
436,"[('E15', 'hold'), ('G13', 'hold'), ('G18', 'end'), ('H11', 'hold'), ('J8', 'hold'), ('K5', 'start')]",6B+
437,"[('E10', 'hold'), ('E15', 'hold'), ('G13', 'hold'), ('I5', 'start'), ('I10', 'hold'), ('I18', 'end'), ('K5', 'start')]",6B+
438,"[('D18', 'end'), ('D6', 'start'), ('E8', 'hold'), ('E13', 'hold'), ('F15', 'hold'), ('I6', 'start'), ('I10', 'hold')]",6B+
439,"[('E8', 'hold'), ('E13', 'hold'), ('F11', 'hold'), ('I14', 'hold'), ('I16', 'hold'), ('J8', 'hold'), ('K5', 'start'), ('K18', 'end')]",6B+
440,"[('B10', 'hold'), ('C13', 'hold'), ('D12', 'hold'), ('E6', 'start'), ('E8', 'hold'), ('E15', 'hold'), ('E18', 'end'), ('I5', 'start')]",6B+
441,"[('C10', 'hold'), ('D18', 'end'), ('E8', 'hold'), ('E13', 'hold'), ('F15', 'hold'), ('F11', 'hold'), ('F5', 'start')]",6B+
442,"[('B15', 'hold'), ('B11', 'hold'), ('C7', 'hold'), ('D18', 'end'), ('D9', 'hold'), ('E13', 'hold'), ('F5', 'start')]",6B+
443,"[('A9', 'hold'), ('B15', 'hold'), ('D18', 'end'), ('E6', 'start'), ('E8', 'hold'), ('E12', 'hold'), ('H5', 'start')]",6B+
444,"[('A5', 'start'), ('B11', 'hold'), ('B9', 'hold'), ('B7', 'hold'), ('B3', 'start'), ('F14', 'hold'), ('F11', 'hold'), ('G18', 'end'), ('I16', 'hold')]",6B+
445,"[('A14', 'hold'), ('B10', 'hold'), ('D18', 'end'), ('D12', 'hold'), ('E8', 'hold'), ('F5', 'start')]",6B+
446,"[('E10', 'hold'), ('E15', 'hold'), ('E18', 'end'), ('F5', 'start'), ('G8', 'hold'), ('G13', 'hold')]",6B+
447,"[('A5', 'start'), ('B8', 'hold'), ('B3', 'start'), ('C13', 'hold'), ('E15', 'hold'), ('E18', 'end'), ('F11', 'hold')]",6B+
448,"[('B11', 'hold'), ('E6', 'start'), ('E15', 'hold'), ('G9', 'hold'), ('G13', 'hold'), ('H5', 'start'), ('I18', 'end')]",6B+
449,"[('C10', 'hold'), ('D18', 'end'), ('F14', 'hold'), ('F5', 'start'), ('G13', 'hold'), ('G17', 'hold'), ('H8', 'hold'), ('J5', 'start')]",6B+
450,"[('B18', 'end'), ('B9', 'hold'), ('C13', 'hold'), ('D17', 'hold'), ('G13', 'hold'), ('H10', 'hold'), ('J8', 'hold'), ('K5', 'start')]",6B+
451,"[('B18', 'end'), ('D17', 'hold'), ('E7', 'hold'), ('E10', 'hold'), ('E15', 'hold'), ('F10', 'hold'), ('G2', 'start'), ('G13', 'hold'), ('I6', 'start')]",6B+
452,"[('C13', 'hold'), ('D18', 'end'), ('D15', 'hold'), ('F11', 'hold'), ('G9', 'hold'), ('H8', 'hold'), ('J5', 'start')]",6B+
453,"[('B11', 'hold'), ('C15', 'hold'), ('D18', 'end'), ('E13', 'hold'), ('F5', 'start'), ('G9', 'hold'), ('J2', 'start')]",6B+
454,"[('B18', 'end'), ('E15', 'hold'), ('E16', 'hold'), ('F5', 'start'), ('H11', 'hold'), ('J13', 'hold'), ('J8', 'hold')]",6B+
455,"[('D17', 'hold'), ('E12', 'hold'), ('E13', 'hold'), ('F10', 'hold'), ('F7', 'hold'), ('G18', 'end'), ('H5', 'start')]",6B+
456,"[('C10', 'hold'), ('E8', 'hold'), ('E12', 'hold'), ('E13', 'hold'), ('E18', 'end'), ('F5', 'start'), ('G15', 'hold')]",6B+
457,"[('B11', 'hold'), ('B3', 'start'), ('C13', 'hold'), ('D5', 'start'), ('E8', 'hold'), ('E12', 'hold'), ('H16', 'hold'), ('I14', 'hold'), ('K18', 'end')]",6B+
458,"[('E8', 'hold'), ('E13', 'hold'), ('E18', 'end'), ('F11', 'hold'), ('H16', 'hold'), ('J8', 'hold'), ('K5', 'start')]",6B+
459,"[('A14', 'hold'), ('A18', 'end'), ('D15', 'hold'), ('E6', 'start'), ('E11', 'hold'), ('E12', 'hold'), ('G2', 'start'), ('G9', 'hold')]",6B+
460,"[('D18', 'end'), ('D15', 'hold'), ('E16', 'hold'), ('F5', 'start'), ('G14', 'hold'), ('H10', 'hold')]",6B+
461,"[('B11', 'hold'), ('E15', 'hold'), ('F5', 'start'), ('G9', 'hold'), ('G13', 'hold'), ('I18', 'end')]",6B+
462,"[('C7', 'hold'), ('C13', 'hold'), ('D10', 'hold'), ('E15', 'hold'), ('E18', 'end'), ('F5', 'start'), ('G14', 'hold')]",6B+
463,"[('E18', 'end'), ('G13', 'hold'), ('H9', 'hold'), ('I16', 'hold'), ('K5', 'start'), ('K8', 'hold'), ('K12', 'hold')]",6B+
464,"[('B13', 'hold'), ('B7', 'hold'), ('D12', 'hold'), ('E10', 'hold'), ('E15', 'hold'), ('F14', 'hold'), ('F5', 'start'), ('G8', 'hold'), ('H16', 'hold'), ('I18', 'end')]",6B+
465,"[('A5', 'start'), ('E10', 'hold'), ('E18', 'end'), ('F14', 'hold'), ('F5', 'start'), ('H11', 'hold'), ('I16', 'hold')]",6B+
466,"[('B8', 'hold'), ('D11', 'hold'), ('E8', 'hold'), ('E12', 'hold'), ('F5', 'start'), ('G17', 'hold'), ('I14', 'hold'), ('K18', 'end')]",6B+
467,"[('E18', 'end'), ('F13', 'hold'), ('F5', 'start'), ('I10', 'hold'), ('I16', 'hold'), ('J12', 'hold'), ('J8', 'hold')]",6B+
468,"[('E15', 'hold'), ('E18', 'end'), ('F5', 'start'), ('G13', 'hold'), ('I11', 'hold'), ('J8', 'hold'), ('K11', 'hold')]",6B+
469,"[('C13', 'hold'), ('D18', 'end'), ('D15', 'hold'), ('E8', 'hold'), ('H10', 'hold'), ('H5', 'start'), ('J7', 'hold'), ('J5', 'start')]",6B+
470,"[('A9', 'hold'), ('C13', 'hold'), ('D12', 'hold'), ('E8', 'hold'), ('F14', 'hold'), ('F5', 'hold'), ('G14', 'hold'), ('G18', 'end'), ('K5', 'start')]",6B+
471,"[('A18', 'end'), ('B16', 'hold'), ('B9', 'hold'), ('D17', 'hold'), ('E13', 'hold'), ('F14', 'hold'), ('F5', 'start'), ('I10', 'hold'), ('I11', 'hold'), ('J8', 'hold')]",6B+
472,"[('C18', 'end'), ('D16', 'hold'), ('D10', 'hold'), ('H14', 'hold'), ('H9', 'hold'), ('I5', 'start'), ('I12', 'hold')]",7A+
473,"[('B16', 'hold'), ('C18', 'end'), ('D8', 'hold'), ('F15', 'hold'), ('F13', 'hold'), ('G4', 'start'), ('G6', 'start'), ('H10', 'hold')]",7A+
474,"[('B18', 'end'), ('D17', 'hold'), ('E7', 'hold'), ('F14', 'hold'), ('G2', 'start'), ('I4', 'start'), ('J10', 'hold')]",7A+
475,"[('C9', 'hold'), ('E12', 'hold'), ('E16', 'hold'), ('G7', 'hold'), ('H18', 'end'), ('H5', 'start')]",7A+
476,"[('A9', 'hold'), ('A14', 'hold'), ('C18', 'end'), ('D17', 'hold'), ('D8', 'hold'), ('E12', 'hold'), ('F5', 'start')]",7A+
477,"[('B9', 'hold'), ('D6', 'start'), ('E18', 'end'), ('F11', 'hold'), ('G6', 'hold'), ('G14', 'hold'), ('I15', 'hold')]",7A+
478,"[('C8', 'hold'), ('E13', 'hold'), ('E18', 'end'), ('F11', 'hold'), ('F5', 'start'), ('I16', 'hold')]",7A+
479,"[('A9', 'hold'), ('C13', 'hold'), ('G9', 'hold'), ('G18', 'end'), ('H5', 'start'), ('I14', 'hold'), ('J2', 'start')]",7A+
480,"[('A5', 'start'), ('B8', 'hold'), ('E10', 'hold'), ('E12', 'hold'), ('H16', 'hold'), ('H15', 'hold'), ('J8', 'hold'), ('K18', 'end')]",7A+
481,"[('B4', 'start'), ('C7', 'hold'), ('C18', 'end'), ('D16', 'hold'), ('D10', 'hold'), ('D3', 'start'), ('H14', 'hold')]",7A+
482,"[('B16', 'hold'), ('C10', 'hold'), ('E13', 'hold'), ('G18', 'end'), ('H8', 'hold'), ('J5', 'start')]",7A+
483,"[('D9', 'hold'), ('F15', 'hold'), ('F11', 'hold'), ('F7', 'hold'), ('G18', 'end'), ('I11', 'hold'), ('K5', 'start')]",7A+
484,"[('A18', 'end'), ('B12', 'hold'), ('B4', 'start'), ('D16', 'hold'), ('D10', 'hold'), ('E6', 'start')]",7A+
485,"[('C13', 'hold'), ('E18', 'end'), ('F9', 'hold'), ('G4', 'start'), ('G9', 'hold'), ('H14', 'hold')]",7A+
486,"[('B6', 'start'), ('C5', 'start'), ('D18', 'end'), ('E8', 'hold'), ('E14', 'hold'), ('H12', 'hold'), ('I14', 'hold'), ('K9', 'hold')]",7A+
487,"[('A18', 'end'), ('C5', 'start'), ('D17', 'hold'), ('E16', 'hold'), ('F13', 'hold'), ('G8', 'hold'), ('J16', 'hold'), ('J10', 'hold')]",7A+
488,"[('B6', 'hold'), ('D15', 'hold'), ('D11', 'hold'), ('E16', 'hold'), ('H10', 'hold'), ('I18', 'end'), ('J5', 'start')]",7A+
489,"[('B11', 'hold'), ('B6', 'start'), ('B3', 'start'), ('D9', 'hold'), ('E16', 'hold'), ('G12', 'hold'), ('I18', 'end')]",7A+
490,"[('B15', 'hold'), ('D18', 'end'), ('E11', 'hold'), ('E12', 'hold'), ('F7', 'hold'), ('I4', 'start'), ('J10', 'hold')]",7A+
491,"[('A14', 'hold'), ('D18', 'end'), ('E6', 'start'), ('E10', 'hold'), ('F11', 'hold'), ('H8', 'hold'), ('J2', 'start')]",7A+
492,"[('D16', 'hold'), ('D10', 'hold'), ('H18', 'end'), ('H14', 'hold'), ('H9', 'hold'), ('I5', 'start')]",7A+
493,"[('A5', 'start'), ('A9', 'hold'), ('C5', 'start'), ('E9', 'hold'), ('E12', 'hold'), ('F11', 'hold'), ('G2', 'hold'), ('I14', 'hold'), ('I15', 'hold'), ('K7', 'hold'), ('K18', 'end')]",7A+
494,"[('C7', 'hold'), ('D16', 'hold'), ('E13', 'hold'), ('F10', 'hold'), ('G4', 'start'), ('G18', 'end')]",7A+
495,"[('C10', 'hold'), ('F14', 'hold'), ('F5', 'start'), ('H12', 'hold'), ('K18', 'end')]",7A+
496,"[('A13', 'hold'), ('B7', 'hold'), ('C10', 'hold'), ('C12', 'hold'), ('D18', 'end'), ('D17', 'hold'), ('G4', 'start'), ('H8', 'hold')]",7A+
497,"[('A12', 'hold'), ('A14', 'hold'), ('B3', 'start'), ('C7', 'hold'), ('C10', 'hold'), ('E18', 'end')]",7A+
498,"[('A18', 'end'), ('B6', 'hold'), ('D15', 'hold'), ('D11', 'hold'), ('F11', 'hold'), ('F10', 'hold'), ('J8', 'hold'), ('K5', 'start')]",7A+
499,"[('C10', 'hold'), ('F14', 'hold'), ('G18', 'end'), ('H8', 'hold'), ('H5', 'start'), ('I9', 'hold')]",7A+
500,"[('B4', 'start'), ('C9', 'hold'), ('D8', 'hold'), ('D3', 'start'), ('H12', 'hold'), ('H9', 'hold'), ('I15', 'hold'), ('K12', 'hold'), ('K18', 'end')]",7A+
501,"[('D9', 'hold'), ('E15', 'hold'), ('E18', 'end'), ('G2', 'start'), ('H11', 'hold'), ('J8', 'hold')]",7A+
502,"[('B4', 'start'), ('C7', 'hold'), ('C11', 'hold'), ('C18', 'end'), ('D3', 'start'), ('E14', 'hold'), ('F15', 'hold'), ('G11', 'hold')]",7A
503,"[('C12', 'hold'), ('D16', 'hold'), ('D13', 'hold'), ('F9', 'hold'), ('G11', 'hold'), ('H18', 'end'), ('I5', 'start')]",7A
504,"[('A18', 'end'), ('B12', 'hold'), ('D15', 'hold'), ('F11', 'hold'), ('H10', 'hold'), ('J5', 'start'), ('K9', 'hold')]",7A
505,"[('C7', 'hold'), ('C12', 'hold'), ('C15', 'hold'), ('D13', 'hold'), ('D9', 'hold'), ('G4', 'start'), ('G16', 'hold'), ('G18', 'end')]",7A
506,"[('A5', 'hold'), ('A14', 'hold'), ('C10', 'hold'), ('D12', 'hold'), ('E7', 'hold'), ('E14', 'hold'), ('E18', 'end'), ('F7', 'hold'), ('H5', 'start'), ('I5', 'start')]",7A
507,"[('B16', 'hold'), ('E11', 'hold'), ('E13', 'hold'), ('F5', 'start'), ('G18', 'end'), ('J9', 'hold'), ('K5', 'start')]",7A
508,"[('A5', 'start'), ('B16', 'hold'), ('B9', 'hold'), ('B8', 'hold'), ('D18', 'end'), ('E10', 'hold'), ('E13', 'hold'), ('F13', 'hold')]",7A
509,"[('A18', 'end'), ('C12', 'hold'), ('D15', 'hold'), ('H14', 'hold'), ('I10', 'hold'), ('J8', 'hold'), ('K5', 'start')]",7A
510,"[('A18', 'end'), ('D10', 'hold'), ('E15', 'hold'), ('E16', 'hold'), ('H8', 'hold'), ('H5', 'start'), ('I12', 'hold')]",7A
511,"[('A18', 'end'), ('C13', 'hold'), ('D15', 'hold'), ('E7', 'hold'), ('H10', 'hold'), ('I4', 'start')]",7A
512,"[('A5', 'start'), ('E8', 'hold'), ('E11', 'hold'), ('H12', 'hold'), ('I16', 'hold'), ('J10', 'hold'), ('K14', 'hold'), ('K18', 'end')]",7A+
513,"[('A18', 'end'), ('C5', 'start'), ('D11', 'hold'), ('E8', 'hold'), ('E16', 'hold'), ('H5', 'start'), ('I10', 'hold')]",7A+
514,"[('A5', 'start'), ('A18', 'end'), ('C5', 'start'), ('D16', 'hold'), ('D15', 'hold'), ('D10', 'hold'), ('E10', 'hold'), ('H14', 'hold'), ('J10', 'hold')]",7A+
515,"[('A18', 'end'), ('B4', 'start'), ('C9', 'hold'), ('D3', 'start'), ('F15', 'hold'), ('F14', 'hold'), ('F11', 'hold')]",7A+
516,"[('A5', 'start'), ('B15', 'hold'), ('C18', 'end'), ('E7', 'hold'), ('F15', 'hold'), ('F14', 'hold'), ('F7', 'hold'), ('H12', 'hold'), ('K9', 'hold')]",7A+
517,"[('A5', 'start'), ('B10', 'hold'), ('E8', 'hold'), ('E13', 'hold'), ('G14', 'hold'), ('G18', 'end')]",7A+
