,holds,grades
157,"[('D11', 'hold'), ('D6', 'start'), ('E9', 'hold'), ('F18', 'end'), ('G4', 'start'), ('H14', 'hold'), ('H13', 'hold'), ('J16', 'hold'), ('J7', 'hold')]",6C+
158,"[('A12', 'hold'), ('B18', 'end'), ('E14', 'hold'), ('E15', 'hold'), ('F6', 'start'), ('H10', 'hold'), ('I5', 'start')]",6C+
159,"[('E5', 'start'), ('E14', 'hold'), ('G10', 'hold'), ('H5', 'start'), ('I11', 'hold'), ('I16', 'hold'), ('I18', 'end')]",6C+
160,"[('A7', 'hold'), ('B18', 'end'), ('C3', 'start'), ('C14', 'hold'), ('D15', 'hold'), ('D9', 'hold'), ('H10', 'hold'), ('J5', 'hold')]",6C+
161,"[('C18', 'end'), ('D8', 'hold'), ('E11', 'hold'), ('E14', 'hold'), ('F5', 'start'), ('G17', 'hold')]",6C+
162,"[('B18', 'end'), ('D4', 'start'), ('D3', 'start'), ('E7', 'hold'), ('E13', 'hold'), ('F17', 'hold'), ('F8', 'hold'), ('H12', 'hold'), ('I8', 'hold')]",6C+
163,"[('B5', 'start'), ('D8', 'hold'), ('E14', 'hold'), ('F8', 'hold'), ('H12', 'hold'), ('I18', 'end')]",6C+
164,"[('E8', 'hold'), ('E14', 'hold'), ('F17', 'hold'), ('H15', 'hold'), ('H11', 'hold'), ('I5', 'start'), ('I12', 'hold'), ('J18', 'end'), ('J9', 'hold'), ('K3', 'start')]",6C+
165,"[('A15', 'hold'), ('C18', 'end'), ('F14', 'hold'), ('F5', 'start'), ('G13', 'hold'), ('H9', 'hold'), ('J11', 'hold')]",6C+
166,"[('A13', 'hold'), ('C8', 'hold'), ('D18', 'end'), ('E11', 'hold'), ('E14', 'hold'), ('F3', 'start'), ('G7', 'hold'), ('J1', 'start')]",6C+
167,"[('A5', 'start'), ('B8', 'hold'), ('E12', 'hold'), ('F18', 'end'), ('F10', 'hold'), ('I13', 'hold'), ('I14', 'hold'), ('K7', 'hold'), ('K17', 'hold')]",6C+
168,"[('A10', 'hold'), ('D18', 'end'), ('D6', 'start'), ('D4', 'start'), ('F8', 'hold'), ('G12', 'hold'), ('G15', 'hold'), ('H12', 'hold'), ('J7', 'hold')]",6C+
169,"[('D10', 'hold'), ('E14', 'hold'), ('F13', 'hold'), ('F8', 'hold'), ('H4', 'start'), ('I5', 'start'), ('I16', 'hold'), ('I18', 'end')]",6B+
170,"[('B18', 'end'), ('C17', 'hold'), ('E15', 'hold'), ('G12', 'hold'), ('H15', 'hold'), ('H9', 'hold'), ('J5', 'start')]",6B+
171,"[('B14', 'hold'), ('B8', 'hold'), ('D12', 'hold'), ('D5', 'start'), ('F15', 'hold'), ('J18', 'end')]",6B+
172,"[('D18', 'end'), ('D15', 'hold'), ('F10', 'hold'), ('F5', 'start'), ('H13', 'hold'), ('I5', 'start'), ('J9', 'hold')]",6B+
173,"[('C13', 'hold'), ('D18', 'end'), ('D8', 'hold'), ('E11', 'hold'), ('F16', 'hold'), ('H9', 'hold'), ('I5', 'start'), ('K4', 'start')]",6B+
174,"[('B3', 'start'), ('E11', 'hold'), ('F15', 'hold'), ('F14', 'hold'), ('H10', 'hold'), ('H4', 'start'), ('I8', 'hold'), ('I18', 'end'), ('J8', 'hold')]",6B+
175,"[('A9', 'hold'), ('E9', 'hold'), ('E11', 'hold'), ('E14', 'hold'), ('F4', 'start'), ('H18', 'end'), ('I15', 'hold'), ('J3', 'start')]",6B+
176,"[('A5', 'start'), ('A11', 'hold'), ('B8', 'hold'), ('E4', 'start'), ('E10', 'hold'), ('F15', 'hold'), ('G12', 'hold'), ('J18', 'end')]",6B+
177,"[('B5', 'start'), ('D18', 'end'), ('E9', 'hold'), ('F16', 'hold'), ('F8', 'hold'), ('G15', 'hold'), ('H12', 'hold'), ('I5', 'hold')]",6B+
178,"[('E12', 'hold'), ('F4', 'start'), ('G9', 'hold'), ('G15', 'hold'), ('H16', 'hold'), ('H11', 'hold'), ('I8', 'hold'), ('J18', 'end')]",6B
179,"[('D18', 'end'), ('D15', 'hold'), ('G6', 'start'), ('G15', 'hold'), ('H12', 'hold'), ('H4', 'start'), ('K9', 'hold')]",6B
180,"[('C14', 'hold'), ('D18', 'end'), ('F16', 'hold'), ('G6', 'start'), ('G10', 'hold'), ('G12', 'hold'), ('I4', 'start'), ('K9', 'hold')]",6B
181,"[('B11', 'hold'), ('C13', 'hold'), ('D15', 'hold'), ('F4', 'start'), ('G9', 'hold'), ('H18', 'end')]",6B
182,"[('D15', 'hold'), ('F18', 'end'), ('F13', 'hold'), ('F5', 'start'), ('H12', 'hold'), ('I5', 'start'), ('I8', 'hold'), ('K9', 'hold')]",6B
183,"[('B17', 'hold'), ('C3', 'start'), ('C13', 'hold'), ('D18', 'end'), ('D15', 'hold'), ('D12', 'hold'), ('D9', 'hold'), ('F8', 'hold'), ('G5', 'start')]",6B
184,"[('D18', 'end'), ('E15', 'hold'), ('F10', 'hold'), ('F3', 'start'), ('H16', 'hold'), ('H12', 'hold'), ('I4', 'start'), ('I8', 'hold')]",6B
185,"[('D10', 'hold'), ('F8', 'hold'), ('H16', 'hold'), ('H12', 'hold'), ('H4', 'start'), ('I18', 'end')]",6B
186,"[('B18', 'end'), ('C14', 'hold'), ('F16', 'hold'), ('F10', 'hold'), ('G6', 'start'), ('G12', 'hold'), ('J4', 'start'), ('K9', 'hold')]",6B
187,"[('B8', 'hold'), ('B5', 'start'), ('D18', 'end'), ('D9', 'hold'), ('F10', 'hold'), ('G15', 'hold'), ('G17', 'hold'), ('H12', 'hold'), ('J8', 'hold')]",6B
188,"[('A2', 'start'), ('B8', 'hold'), ('B5', 'start'), ('C14', 'hold'), ('D18', 'end'), ('E11', 'hold'), ('F16', 'hold')]",6B
189,"[('B7', 'hold'), ('B5', 'start'), ('E10', 'hold'), ('F10', 'hold'), ('G15', 'hold'), ('H12', 'hold'), ('I16', 'hold'), ('I18', 'end')]",6B
190,"[('A14', 'hold'), ('C12', 'hold'), ('D10', 'hold'), ('E17', 'hold'), ('F16', 'hold'), ('F8', 'hold'), ('G6', 'start'), ('I2', 'start'), ('I18', 'end')]",6B
191,"[('C3', 'start'), ('D9', 'hold'), ('F15', 'hold'), ('G5', 'start'), ('G12', 'hold'), ('J18', 'end')]",6B
192,"[('B8', 'hold'), ('B5', 'start'), ('D18', 'end'), ('E10', 'hold'), ('E14', 'hold'), ('F10', 'hold'), ('F4', 'start'), ('H16', 'hold'), ('H11', 'hold')]",6B
193,"[('D18', 'end'), ('E12', 'hold'), ('F4', 'start'), ('G9', 'hold'), ('H16', 'hold')]",6B
194,"[('B5', 'start'), ('F15', 'hold'), ('F10', 'hold'), ('F8', 'hold'), ('I13', 'hold'), ('J18', 'end')]",6B
195,"[('C14', 'hold'), ('D18', 'end'), ('E2', 'hold'), ('E12', 'hold'), ('F12', 'hold'), ('G6', 'start'), ('H15', 'hold'), ('H9', 'hold'), ('H4', 'start')]",6B
196,"[('B18', 'end'), ('B16', 'hold'), ('B8', 'hold'), ('D12', 'hold'), ('D5', 'start'), ('E10', 'hold'), ('F15', 'hold'), ('H12', 'hold')]",6B
197,"[('A11', 'hold'), ('A14', 'hold'), ('A15', 'hold'), ('D18', 'end'), ('D10', 'hold'), ('F4', 'start'), ('G9', 'hold'), ('J4', 'start')]",6B
198,"[('C12', 'hold'), ('E14', 'hold'), ('F14', 'hold'), ('G4', 'start'), ('G9', 'hold'), ('I5', 'start'), ('I16', 'hold'), ('J18', 'end')]",6B
199,"[('A4', 'start'), ('B11', 'hold'), ('B7', 'hold'), ('C8', 'hold'), ('D3', 'start'), ('E11', 'hold'), ('E14', 'hold'), ('G6', 'hold'), ('H18', 'end'), ('H16', 'hold')]",6B
200,"[('B5', 'start'), ('C8', 'hold'), ('E12', 'hold'), ('F15', 'hold'), ('H18', 'end'), ('H9', 'hold'), ('I4', 'hold'), ('I13', 'hold')]",6B
201,"[('C18', 'end'), ('D9', 'hold'), ('E15', 'hold'), ('F16', 'hold'), ('F8', 'hold'), ('G5', 'start'), ('G12', 'hold'), ('I5', 'start')]",6B
202,"[('A5', 'start'), ('B11', 'hold'), ('B8', 'hold'), ('D18', 'end'), ('E14', 'hold'), ('F17', 'hold'), ('G12', 'hold')]",6B
203,"[('A6', 'hold'), ('A15', 'hold'), ('B18', 'end'), ('B11', 'hold'), ('D15', 'hold'), ('E10', 'hold'), ('F10', 'hold'), ('F4', 'start'), ('H10', 'hold'), ('I8', 'hold'), ('J5', 'start')]",6B
204,"[('A4', 'start'), ('B7', 'hold'), ('D18', 'end'), ('D10', 'hold'), ('D3', 'start'), ('E7', 'hold'), ('F17', 'hold'), ('H16', 'hold'), ('H12', 'hold'), ('I13', 'hold'), ('J14', 'hold')]",6B
205,"[('B14', 'hold'), ('E10', 'hold'), ('F17', 'hold'), ('F13', 'hold'), ('F2', 'start'), ('H16', 'hold'), ('H9', 'hold'), ('I8', 'hold'), ('J18', 'end'), ('J5', 'start')]",6B
206,"[('E12', 'hold'), ('F5', 'start'), ('H18', 'end'), ('H10', 'hold'), ('I5', 'start'), ('I15', 'hold'), ('K11', 'hold')]",6B
207,"[('B8', 'hold'), ('B5', 'start'), ('D11', 'hold'), ('E10', 'hold'), ('F17', 'hold'), ('G12', 'hold'), ('I8', 'hold'), ('I15', 'hold'), ('J18', 'end')]",6B
208,"[('B7', 'hold'), ('B5', 'start'), ('C14', 'hold'), ('E10', 'hold'), ('H16', 'hold'), ('I18', 'end'), ('K10', 'hold')]",6B
209,"[('B5', 'start'), ('E9', 'hold'), ('F18', 'end'), ('F6', 'hold'), ('G11', 'hold'), ('I12', 'hold'), ('J15', 'hold')]",7A+
210,"[('B18', 'end'), ('B8', 'hold'), ('C16', 'hold'), ('D11', 'hold'), ('D5', 'start'), ('G12', 'hold')]",7A+
211,"[('F17', 'hold'), ('F8', 'hold'), ('H12', 'hold'), ('H4', 'start'), ('I18', 'end')]",7A+
212,"[('A15', 'hold'), ('B18', 'end'), ('D9', 'hold'), ('F12', 'hold'), ('H8', 'hold'), ('H6', 'start'), ('J3', 'start')]",7A+
213,"[('C14', 'hold'), ('F10', 'hold'), ('G5', 'start'), ('H15', 'hold'), ('H10', 'hold'), ('I10', 'hold'), ('I17', 'hold'), ('I18', 'end'), ('K6', 'start')]",7A+
214,"[('B10', 'hold'), ('E15', 'hold'), ('F13', 'hold'), ('F8', 'hold'), ('F5', 'start'), ('J18', 'end')]",7A
215,"[('C18', 'end'), ('F3', 'start'), ('G11', 'hold'), ('H16', 'hold'), ('I4', 'start'), ('I8', 'hold'), ('K11', 'hold')]",7A
216,"[('D6', 'start'), ('E9', 'hold'), ('E11', 'hold'), ('E18', 'end'), ('G2', 'start'), ('H12', 'hold'), ('I16', 'hold'), ('J5', 'hold')]",7A
217,"[('B18', 'end'), ('B5', 'start'), ('E17', 'hold'), ('F16', 'hold'), ('F12', 'hold'), ('F8', 'hold'), ('F5', 'hold'), ('I14', 'hold'), ('J10', 'hold')]",7A
218,"[('A11', 'hold'), ('C12', 'hold'), ('D5', 'start'), ('E7', 'hold'), ('E9', 'hold'), ('E14', 'hold'), ('F18', 'end'), ('H4', 'start'), ('I16', 'hold')]",7A
219,"[('A11', 'hold'), ('B3', 'start'), ('C8', 'hold'), ('E5', 'start'), ('E14', 'hold'), ('F13', 'hold'), ('J18', 'end')]",7A
220,"[('A4', 'start'), ('B8', 'hold'), ('D3', 'start'), ('E10', 'hold'), ('F18', 'end'), ('G10', 'hold'), ('I5', 'hold'), ('I14', 'hold'), ('I16', 'hold'), ('K11', 'hold')]",7A
221,"[('C13', 'hold'), ('C18', 'end'), ('D15', 'hold'), ('E11', 'hold'), ('G10', 'hold'), ('H5', 'start'), ('H2', 'start'), ('K8', 'hold')]",7A
222,"[('B10', 'hold'), ('D4', 'start'), ('E14', 'hold'), ('F8', 'hold'), ('G4', 'start'), ('G11', 'hold'), ('H18', 'end')]",7A
223,"[('A9', 'hold'), ('D18', 'end'), ('D13', 'hold'), ('D6', 'start'), ('E11', 'hold'), ('F13', 'hold'), ('F5', 'start')]",7A
224,"[('B5', 'start'), ('F10', 'hold'), ('F8', 'hold'), ('H13', 'hold'), ('I14', 'hold'), ('J18', 'end'), ('K8', 'hold')]",7A
225,"[('B18', 'end'), ('B14', 'hold'), ('D12', 'hold'), ('E4', 'hold'), ('E13', 'hold'), ('H11', 'hold'), ('H9', 'hold'), ('J5', 'start'), ('K6', 'hold')]",7A
226,"[('A9', 'hold'), ('A15', 'hold'), ('D18', 'end'), ('D4', 'start'), ('F13', 'hold'), ('F8', 'hold'), ('H4', 'start')]",7A
227,"[('B4', 'start'), ('E6', 'start'), ('E13', 'hold'), ('F8', 'hold'), ('G13', 'hold'), ('G16', 'hold'), ('H10', 'hold'), ('J18', 'end')]",7A
228,"[('A13', 'hold'), ('B18', 'end'), ('D12', 'hold'), ('D5', 'start'), ('E10', 'hold'), ('F14', 'hold'), ('H6', 'start')]",7A
229,"[('D18', 'end'), ('E12', 'hold'), ('F4', 'start'), ('H16', 'hold'), ('J8', 'hold'), ('J2', 'start'), ('K9', 'hold')]",7A
230,"[('B5', 'start'), ('E9', 'hold'), ('E12', 'hold'), ('I15', 'hold'), ('I18', 'end')]",7A
231,"[('B5', 'start'), ('C18', 'end'), ('E12', 'hold'), ('F8', 'hold'), ('G15', 'hold')]",7A
232,"[('B14', 'hold'), ('D18', 'end'), ('E8', 'hold'), ('E12', 'hold'), ('F13', 'hold'), ('H4', 'start'), ('I10', 'hold')]",7A
233,"[('A4', 'start'), ('A6', 'hold'), ('A8', 'hold'), ('C14', 'hold'), ('E9', 'hold'), ('I15', 'hold'), ('I18', 'end')]",7A
234,"[('A4', 'start'), ('B7', 'hold'), ('D11', 'hold'), ('D8', 'hold'), ('H18', 'end'), ('H15', 'hold'), ('H12', 'hold'), ('K11', 'hold')]",7A
235,"[('A4', 'start'), ('A9', 'hold'), ('A18', 'end'), ('D3', 'start'), ('E11', 'hold'), ('E14', 'hold'), ('F17', 'hold')]",7A
236,"[('C14', 'hold'), ('D12', 'hold'), ('D5', 'start'), ('G16', 'hold'), ('H15', 'hold'), ('H10', 'hold'), ('H9', 'hold'), ('J18', 'end'), ('J5', 'start')]",7A
237,"[('C2', 'start'), ('C12', 'hold'), ('F18', 'end'), ('F8', 'hold'), ('G15', 'hold'), ('H7', 'hold'), ('H3', 'start')]",7A
238,"[('B18', 'end'), ('B14', 'hold'), ('F13', 'hold'), ('F10', 'hold'), ('J9', 'hold'), ('J5', 'start')]",7A
239,"[('A9', 'hold'), ('E7', 'hold'), ('E11', 'hold'), ('F15', 'hold'), ('G5', 'start'), ('H18', 'end')]",7A
240,"[('A13', 'hold'), ('B18', 'end'), ('B8', 'hold'), ('C3', 'start'), ('E4', 'hold'), ('E15', 'hold')]",7A
241,"[('A5', 'start'), ('B8', 'hold'), ('D11', 'hold'), ('E15', 'hold'), ('H18', 'end'), ('H11', 'hold')]",7A
242,"[('A9', 'hold'), ('C12', 'hold'), ('C14', 'hold'), ('F8', 'hold'), ('G5', 'start'), ('G17', 'hold'), ('H15', 'hold'), ('J18', 'end')]",7A
243,"[('B18', 'end'), ('B14', 'hold'), ('C3', 'start'), ('E7', 'hold'), ('F13', 'hold'), ('F9', 'hold'), ('G13', 'hold'), ('I10', 'hold')]",7A
244,"[('C18', 'end'), ('F16', 'hold'), ('G15', 'hold'), ('H5', 'start'), ('I3', 'start'), ('I10', 'hold'), ('J13', 'hold'), ('J8', 'hold')]",7A
245,"[('B18', 'end'), ('C5', 'start'), ('E14', 'hold'), ('E16', 'hold'), ('F4', 'hold'), ('H11', 'hold'), ('H3', 'start'), ('I14', 'hold'), ('K8', 'hold'), ('K9', 'hold')]",7A
246,"[('A7', 'hold'), ('B18', 'end'), ('B14', 'hold'), ('E10', 'hold'), ('F13', 'hold'), ('H11', 'hold'), ('I4', 'start'), ('I10', 'hold'), ('J3', 'start'), ('K7', 'hold')]",7A
247,"[('C13', 'hold'), ('D18', 'end'), ('E14', 'hold'), ('F5', 'start'), ('G9', 'hold')]",7A
248,"[('A12', 'hold'), ('B6', 'start'), ('C4', 'start'), ('E9', 'hold'), ('E15', 'hold'), ('F12', 'hold'), ('I18', 'end')]",7A
249,"[('B13', 'hold'), ('D14', 'hold'), ('E16', 'hold'), ('F11', 'hold'), ('F9', 'hold'), ('I5', 'start'), ('I18', 'end')]",7B
250,"[('A12', 'hold'), ('D13', 'hold'), ('D6', 'start'), ('F18', 'end'), ('G3', 'start'), ('G11', 'hold'), ('H14', 'hold')]",7B
251,"[('D18', 'end'), ('E2', 'start'), ('E12', 'hold'), ('F16', 'hold'), ('G4', 'start'), ('G7', 'hold'), ('J10', 'hold')]",7B
252,"[('A4', 'hold'), ('A11', 'hold'), ('C9', 'hold'), ('C15', 'hold'), ('D14', 'hold'), ('F18', 'end'), ('F9', 'hold'), ('G6', 'start')]",7B
253,"[('C15', 'hold'), ('E18', 'end'), ('G14', 'hold'), ('H11', 'hold'), ('I1', 'start'), ('I9', 'hold'), ('K5', 'start'), ('K7', 'hold')]",7B
254,"[('A7', 'hold'), ('C14', 'hold'), ('E10', 'hold'), ('E18', 'end'), ('F10', 'hold'), ('H6', 'start'), ('K6', 'start')]",7B
255,"[('B10', 'hold'), ('D15', 'hold'), ('E9', 'hold'), ('F6', 'start'), ('H18', 'end'), ('H2', 'start')]",7B
256,"[('A6', 'hold'), ('A13', 'hold'), ('C11', 'hold'), ('E16', 'hold'), ('E17', 'hold'), ('F11', 'hold'), ('F9', 'hold'), ('H5', 'start'), ('I11', 'hold'), ('I18', 'end'), ('K2', 'start'), ('K9', 'hold')]",7B
257,"[('A18', 'end'), ('B4', 'start'), ('C2', 'start'), ('D18', 'end'), ('D8', 'hold'), ('E17', 'hold'), ('G10', 'hold'), ('I13', 'hold'), ('J14', 'hold'), ('K16', 'hold')]",7B
258,"[('A18', 'end'), ('B16', 'hold'), ('C4', 'start'), ('D11', 'hold'), ('D4', 'start'), ('G15', 'hold'), ('I5', 'hold'), ('I9', 'hold'), ('J10', 'hold')]",7B
259,"[('A4', 'start'), ('B3', 'start'), ('F8', 'hold'), ('G12', 'hold'), ('H18', 'end'), ('I13', 'hold')]",7B
260,"[('D5', 'start'), ('E18', 'end'), ('F12', 'hold'), ('G16', 'hold'), ('H8', 'hold'), ('J13', 'hold')]",7B
261,"[('A5', 'start'), ('C17', 'hold'), ('E7', 'hold'), ('E11', 'hold'), ('F12', 'hold'), ('G18', 'end'), ('I9', 'hold')]",7B
262,"[('A1', 'start'), ('B7', 'hold'), ('D3', 'start'), ('E14', 'hold'), ('G10', 'hold'), ('H18', 'end')]",7A+
263,"[('A18', 'end'), ('B16', 'hold'), ('F5', 'start'), ('G11', 'hold'), ('G15', 'hold'), ('J10', 'hold')]",7A+
264,"[('A18', 'end'), ('B17', 'hold'), ('D4', 'start'), ('E14', 'hold'), ('F8', 'hold'), ('H15', 'hold'), ('H11', 'hold'), ('I5', 'start')]",7A+
265,"[('D18', 'end'), ('D11', 'hold'), ('D6', 'start'), ('E9', 'hold'), ('E15', 'hold'), ('H13', 'hold'), ('I5', 'start')]",7A+
266,"[('B5', 'start'), ('C14', 'hold'), ('D18', 'end'), ('F12', 'hold'), ('F9', 'hold'), ('H10', 'hold'), ('H4', 'start')]",7A+
267,"[('D18', 'end'), ('H12', 'hold'), ('H4', 'start'), ('J15', 'hold'), ('K8', 'hold')]",7A+
268,"[('B15', 'hold'), ('C18', 'end'), ('E11', 'hold'), ('F13', 'hold'), ('F8', 'hold'), ('F3', 'start'), ('J8', 'hold')]",7A+
269,"[('B18', 'end'), ('B14', 'hold'), ('E5', 'start'), ('F13', 'hold'), ('G8', 'hold'), ('G13', 'hold'), ('J5', 'hold'), ('K3', 'hold'), ('K10', 'hold')]",7A+
270,"[('A15', 'hold'), ('B18', 'end'), ('D4', 'start'), ('E12', 'hold'), ('F13', 'hold'), ('H4', 'start'), ('J10', 'hold'), ('J8', 'hold'), ('K3', 'hold')]",7A+
271,"[('A18', 'end'), ('C17', 'hold'), ('G13', 'hold'), ('G17', 'hold'), ('I3', 'start'), ('J6', 'start'), ('K10', 'hold')]",7A+
272,"[('B3', 'start'), ('D8', 'hold'), ('D4', 'start'), ('E7', 'hold'), ('F15', 'hold'), ('H14', 'hold'), ('H11', 'hold'), ('I14', 'hold'), ('J18', 'end')]",7A+
273,"[('B18', 'end'), ('B14', 'hold'), ('C11', 'hold'), ('D5', 'start'), ('F13', 'hold'), ('H8', 'hold'), ('I4', 'start')]",7A+
274,"[('A5', 'start'), ('B9', 'hold'), ('D11', 'hold'), ('E13', 'hold'), ('G16', 'hold'), ('I14', 'hold'), ('J18', 'end')]",7A+
275,"[('D12', 'hold'), ('D5', 'start'), ('E18', 'end'), ('H15', 'hold'), ('H10', 'hold'), ('H9', 'hold'), ('J5', 'start')]",7A+
276,"[('C15', 'hold'), ('D18', 'end'), ('E13', 'hold'), ('H13', 'hold'), ('H11', 'hold'), ('H4', 'start'), ('I5', 'start'), ('K9', 'hold')]",7A+
277,"[('A5', 'start'), ('B8', 'hold'), ('F10', 'hold'), ('G18', 'end'), ('I14', 'hold'), ('K12', 'hold'), ('K16', 'hold')]",7A+
278,"[('A13', 'hold'), ('B18', 'end'), ('B14', 'hold'), ('E10', 'hold'), ('F10', 'hold'), ('I4', 'start'), ('I6', 'start')]",7A+
279,"[('A10', 'hold'), ('D12', 'hold'), ('D5', 'start'), ('E13', 'hold'), ('E15', 'hold'), ('H13', 'hold'), ('J18', 'end')]",7A+
280,"[('A18', 'end'), ('E17', 'hold'), ('F16', 'hold'), ('G9', 'hold'), ('H4', 'start'), ('I14', 'hold'), ('J5', 'start')]",7A+
281,"[('F18', 'end'), ('F5', 'start'), ('G7', 'hold'), ('G11', 'hold'), ('J16', 'hold'), ('J10', 'hold'), ('K13', 'hold')]",7A+
282,"[('A12', 'hold'), ('B8', 'hold'), ('E4', 'start'), ('E16', 'hold'), ('F13', 'hold'), ('G5', 'start'), ('H18', 'end')]",7A+
283,"[('A13', 'hold'), ('B14', 'hold'), ('C16', 'hold'), ('D11', 'hold'), ('E9', 'hold'), ('F18', 'end'), ('H8', 'hold'), ('I5', 'start')]",7A+
284,"[('D8', 'hold'), ('E14', 'hold'), ('F5', 'start'), ('G11', 'hold'), ('J16', 'hold'), ('K18', 'end')]",7A+
285,"[('A11', 'hold'), ('B5', 'start'), ('E9', 'hold'), ('F13', 'hold'), ('F12', 'hold'), ('H18', 'end'), ('I15', 'hold')]",7A+
286,"[('D18', 'end'), ('E17', 'hold'), ('G6', 'start'), ('H11', 'hold'), ('I14', 'hold'), ('K10', 'hold')]",7A+
287,"[('A10', 'hold'), ('B8', 'hold'), ('D5', 'start'), ('E3', 'start'), ('E11', 'hold'), ('F15', 'hold'), ('J18', 'end'), ('J15', 'hold')]",7A+
288,"[('B7', 'hold'), ('C3', 'start'), ('C14', 'hold'), ('D9', 'hold'), ('E17', 'hold'), ('G6', 'hold'), ('G13', 'hold'), ('J18', 'end')]",7A+
289,"[('A5', 'start'), ('A10', 'hold'), ('B8', 'hold'), ('F15', 'hold'), ('G12', 'hold'), ('J18', 'end')]",6C
290,"[('B18', 'end'), ('D12', 'hold'), ('E5', 'start'), ('F16', 'hold'), ('F13', 'hold'), ('H9', 'hold'), ('J3', 'start')]",6C
291,"[('B18', 'end'), ('B16', 'hold'), ('C12', 'hold'), ('E10', 'hold'), ('E14', 'hold'), ('F10', 'hold'), ('F4', 'start'), ('G8', 'hold')]",6C
292,"[('B5', 'start'), ('C15', 'hold'), ('D18', 'end'), ('E9', 'hold'), ('E10', 'hold'), ('F13', 'hold'), ('F1', 'hold'), ('J7', 'hold')]",6C
293,"[('B8', 'hold'), ('D18', 'end'), ('D3', 'start'), ('E7', 'hold'), ('E11', 'hold'), ('E12', 'hold'), ('H16', 'hold'), ('H4', 'start'), ('I12', 'hold')]",6C
294,"[('A4', 'start'), ('B7', 'hold'), ('C12', 'hold'), ('D18', 'end'), ('F8', 'hold'), ('G15', 'hold')]",6C
295,"[('C15', 'hold'), ('D18', 'end'), ('G13', 'hold'), ('G15', 'hold'), ('H9', 'hold'), ('H4', 'start'), ('J11', 'hold'), ('K7', 'hold')]",6C
296,"[('A11', 'hold'), ('A15', 'hold'), ('B18', 'end'), ('D9', 'hold'), ('E10', 'hold'), ('F14', 'hold'), ('F7', 'hold'), ('J9', 'hold'), ('J5', 'start')]",6C
297,"[('A12', 'hold'), ('B18', 'end'), ('D5', 'start'), ('F15', 'hold'), ('F10', 'hold'), ('H8', 'hold'), ('I4', 'start'), ('I14', 'hold')]",6C
298,"[('B10', 'hold'), ('C14', 'hold'), ('F16', 'hold'), ('F12', 'hold'), ('F8', 'hold'), ('G5', 'start'), ('G15', 'hold'), ('I10', 'hold'), ('J18', 'end')]",6C
299,"[('B18', 'end'), ('E4', 'start'), ('E15', 'hold'), ('E16', 'hold'), ('F9', 'hold'), ('G12', 'hold'), ('H8', 'hold'), ('I4', 'start')]",6C
300,"[('D9', 'hold'), ('D5', 'start'), ('E14', 'hold'), ('G12', 'hold'), ('G17', 'hold'), ('H4', 'start'), ('J18', 'end'), ('J15', 'hold'), ('K8', 'hold')]",6B+
301,"[('A18', 'end'), ('B11', 'hold'), ('D15', 'hold'), ('F8', 'hold'), ('F4', 'start')]",6B+
302,"[('D15', 'hold'), ('D3', 'hold'), ('F18', 'end'), ('F8', 'hold'), ('G12', 'hold'), ('I5', 'start'), ('K3', 'start'), ('K9', 'hold')]",6B+
303,"[('A9', 'hold'), ('B5', 'start'), ('C12', 'hold'), ('D15', 'hold'), ('I15', 'hold'), ('I18', 'end'), ('K18', 'end')]",6B+
304,"[('A4', 'start'), ('B7', 'hold'), ('C10', 'hold'), ('D3', 'start'), ('F8', 'hold'), ('G12', 'hold'), ('G13', 'hold'), ('H18', 'end'), ('J15', 'hold'), ('K8', 'hold')]",6B+
305,"[('E15', 'hold'), ('G5', 'start'), ('G12', 'hold'), ('H9', 'hold'), ('J18', 'end')]",6B+
306,"[('A5', 'start'), ('B14', 'hold'), ('B8', 'hold'), ('D11', 'hold'), ('G15', 'hold'), ('G17', 'hold'), ('J18', 'end')]",6B+
307,"[('F15', 'hold'), ('G12', 'hold'), ('H10', 'hold'), ('H9', 'hold'), ('J18', 'end'), ('J5', 'start')]",6B+
308,"[('A5', 'start'), ('B8', 'hold'), ('D12', 'hold'), ('E4', 'hold'), ('E10', 'hold'), ('F15', 'hold'), ('F14', 'hold'), ('I17', 'hold'), ('J18', 'end'), ('J11', 'hold')]",6B+
309,"[('A15', 'hold'), ('B18', 'end'), ('B12', 'hold'), ('E6', 'hold'), ('F14', 'hold'), ('F10', 'hold'), ('J9', 'hold'), ('J5', 'start')]",6B+
310,"[('A11', 'hold'), ('B8', 'hold'), ('C3', 'start'), ('E10', 'hold'), ('F15', 'hold'), ('F14', 'hold'), ('G5', 'start'), ('I15', 'hold'), ('J18', 'end'), ('K10', 'hold')]",6B+
311,"[('B5', 'start'), ('D10', 'hold'), ('E7', 'hold'), ('H16', 'hold'), ('H12', 'hold'), ('I18', 'end')]",6B+
312,"[('B18', 'end'), ('C3', 'start'), ('D9', 'hold'), ('F18', 'hold'), ('G4', 'start'), ('G12', 'hold'), ('G15', 'hold'), ('I16', 'hold'), ('K11', 'hold')]",6B+
313,"[('A5', 'start'), ('D15', 'hold'), ('E10', 'hold'), ('E15', 'hold'), ('F8', 'hold'), ('G12', 'hold'), ('H15', 'hold'), ('I18', 'end'), ('J5', 'hold'), ('K11', 'hold')]",6B+
